question,options,answer,task_label,label,iri,depth,domain
"In the ontology of General Medical Science, which of the following definitions best describes 'syndrome'?","A. A pattern of signs and symptoms that typically co-occur.

B. A quality of a patient that is (a) a deviation from clinical normality that exists in virtue of the realization of a disease and (b) is observable.

C. An abnormal observable quality of a part of a patient that is hypothesized to be clinically relevant.

D. b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])",A,1_1,syndrome,http://purl.obolibrary.org/obo/OGMS_0000086,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'extended organism'?","A. An object aggregate consisting of an organism and all material entities located within the organism, overlapping the organism, or occupying sites formed in part by the organism.

B. An abnormal material entity that is part of a patient and hypothesized to be clinically relevant.

C. A material entity which is clinically abnormal and part of an extended organism. Disorders are the physical basis of disease.

D. TODO: Define, relate to disorder, and place in the OGMS hierarchy.",A,1_1,extended organism,http://purl.obolibrary.org/obo/OGMS_0000087,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'congenital disorder'?","A. A structurally anomalous part of an organism acquired during fetal development and present at birth (but not necessarily hereditary) which is hypothesized to be harmful for the organism.

B. An aggregate of organisms of the same type.

C. A congenital disorder arising as a result of an infectious process

D. A congenital disorder arising as a result of a drug exposure causing an anatomical abnormality",A,1_1,congenital disorder,http://purl.obolibrary.org/obo/OGMS_0000089,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'treatment'?","A. A planned process whose completion is hypothesized by a health care provider to eliminate, prevent, or alleviate a disorder, the signs and symptoms of a disorder, or a pathological process

B. A treatment whose completion is hypothesized by a health care provider to prevent the signs and symptoms of a disorder or pathological process.

C. TODO

D. A health care process that involves the interpretation of a clinical picture from a given patient (input) and the assertion to the effect that the patient has a disease, disorder, or syndrome of a certain type, or none of these (output).",A,1_1,treatment,http://purl.obolibrary.org/obo/OGMS_0000090,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'health care encounter'?","A. TODO

B. A temporally-connected health care process that has as participants an organization or person realizing the health care provider role and a person realizing the patient role. The health care provider role and patient are realized during the health care encounter

C. A planned process whose completion is hypothesized by a health care provider to eliminate, prevent, or alleviate a disorder, the signs and symptoms of a disorder, or a pathological process

D. A health care process which results in physical changes in a specified input material",B,1_1,health care encounter,http://purl.obolibrary.org/obo/OGMS_0000097,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'hospitalization'?","A. A temporally-connected health care process that has as participants an organization or person realizing the health care provider role and a person realizing the patient role. The health care provider role and patient are realized during the health care encounter

B. A health care process with the objective to produce information about the material entity that is the evaluant, by physically examining it or its proxies.

C. TODO

D. A planned process with the objective to improve the health status of a patient that directly involves the treatment, diagnosis, or prevention of disease or injury of a patient",C,1_1,hospitalization,http://purl.obolibrary.org/obo/OGMS_0000098,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'inpatient encounter'?","A. TODO

B. A health care encounter in which care is provided for undifferentiated and unscheduled patients with illnesses or injuries requiring immediate medical attention.

C. A temporally-connected health care process that has as participants an organization or person realizing the health care provider role and a person realizing the patient role. The health care provider role and patient are realized during the health care encounter

D. A health care encounter involving a patient who has been admitted to a health care facility and remains in a hospital facility for at least one night.",D,1_1,inpatient encounter,http://purl.obolibrary.org/obo/OGMS_0000100,7,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'remission'?","A. A disease stage which is characterized by the lack of a manifestation of a disease

B. A remission which is characterized by a prolonged lack of some manifestations of a disease

C. A disease stage that marks the beginning of a disease

D. A disease stage characterized by the lack of symptoms associated with a given disease",A,1_1,remission,http://purl.obolibrary.org/obo/OGMS_0000106,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'ancillary health care process'?","A. A process that realizes a plan which is the concretization of a plan specification.

B. A planned process that has the objective to support the objective of a health care process without directly involving the treatment, diagnosis, or prevention of disease or injury of a patient.

C. A planned process whose completion is hypothesized by a health care provider to reduce the risk of developing a disorder or the signs and symptoms of a disorder.

D. A planned process with the objective to improve the health status of a patient that directly involves the treatment, diagnosis, or prevention of disease or injury of a patient",B,1_1,ancillary health care process,http://purl.obolibrary.org/obo/OGMS_0000107,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'health care process data transformation'?","A. TODO

B. A health care process that produces output from input data

C. A planned process with the objective to improve the health status of a patient that directly involves the treatment, diagnosis, or prevention of disease or injury of a patient

D. A health care process with the objective to produce information about the material entity that is the evaluant, by physically examining it or its proxies.",B,1_1,health care process data transformation,http://purl.obolibrary.org/obo/OGMS_0000110,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'prophylactic treatment'?","A. A tissue disorder that has resulted from a dysregulation of cell proliferation leading to a net increase in mass

B. A treatment whose completion is hypothesized by a health care provider to eliminate a disorder or to alleviate the signs and symptoms of a disorder or pathological process.

C. A treatment whose completion is hypothesized by a health care provider to prevent the signs and symptoms of a disorder or pathological process.

D. A planned process whose completion is hypothesized by a health care provider to eliminate, prevent, or alleviate a disorder, the signs and symptoms of a disorder, or a pathological process",C,1_1,prophylactic treatment,http://purl.obolibrary.org/obo/OGMS_0000111,7,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'chemotherapy procedure'?","A. A therapeutic procedure that uses synthetic or naturally-occurring chemicals

B. A therapeutic procedure in which a body part is transferred into a organism

C. A therapeutic procedure that uses radiation.

D. A treatment whose completion is hypothesized by a health care provider to eliminate a disorder or to alleviate the signs and symptoms of a disorder or pathological process.",A,1_1,chemotherapy procedure,http://purl.obolibrary.org/obo/OGMS_0000113,8,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'physical therapy procedure'?","A. A therapeutic procedure that uses synthetic or naturally-occurring chemicals

B. A therapeutic procedure that uses immune system derived entities.

C. A therapeutic procedure that uses physical conditioning

D. A therapeutic procedure that uses radiation.",C,1_1,physical therapy procedure,http://purl.obolibrary.org/obo/OGMS_0000115,8,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'onset'?","A. A disease stage which is preceded by a remission and characterized by the return of a manifestation of a disease.

B. A disease stage that marks the beginning of a disease

C. A disease stage which is characterized by the lack of a manifestation of a disease

D. A disease stage with a rapid unfolding of signs and symptoms",B,1_1,onset,http://purl.obolibrary.org/obo/OGMS_0000118,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'acute onset'?","A. A disease stage that marks the beginning of a disease

B. b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])

C. A disease whose physical basis is an acquired genetic disorder.

D. A disease stage with a rapid unfolding of signs and symptoms",D,1_1,acute onset,http://purl.obolibrary.org/obo/OGMS_0000119,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'partial remission'?","A. The representation of a conclusion of a diagnostic process.

B. A remission which is characterized by a prolonged lack of some manifestations of a disease

C. A disease stage which is characterized by the lack of a manifestation of a disease

D. A remission which is characterized by a prolonged lack of all manifestations of a disease",B,1_1,partial remission,http://purl.obolibrary.org/obo/OGMS_0000121,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'follow-up health care encounter'?","A. A health care encounter that is scheduled for the purpose of assessing a known set of specific issues

B. A health care encounter that is regularly scheduled for the purpose of health monitoring.

C. TODO

D. A planned process with the objective to improve the health status of a patient that directly involves the treatment, diagnosis, or prevention of disease or injury of a patient",A,1_1,follow-up health care encounter,http://purl.obolibrary.org/obo/OGMS_0000125,8,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'congenital infection'?","A. A therapeutic procedure that uses immune system derived entities.

B. A congenital disorder arising as a result of a drug exposure causing an anatomical abnormality

C. A congenital disorder arising as a result of an infectious process

D. A structurally anomalous part of an organism acquired during fetal development and present at birth (but not necessarily hereditary) which is hypothesized to be harmful for the organism.",C,1_1,congenital infection,http://purl.obolibrary.org/obo/OGMS_0000126,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'allergic disease process'?","A. A pathological bodily process in which matter is reorganized in such a way as to give rise to new pathological formations which take the place of entities existing earlier.

B. The process in which an allergic disease unfolds.

C. A bodily process that is clinically abnormal.

D. TODO: Define.",B,1_1,allergic disease process,http://purl.obolibrary.org/obo/OGMS_0000130,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'cancer process'?","A. TODO: Define.

B. The process in which an allergic disease unfolds.

C. The process in which cancer unfolds

D. The process in which an autoimmune disease unfolds.",C,1_1,cancer process,http://purl.obolibrary.org/obo/OGMS_0000131,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'autoimmune disease process'?","A. A pathological bodily process in which a canonical anatomical structure becomes a pathological anatomical structure.

B. TODO: Define.

C. A pathological bodily process in which matter is reorganized in such a way as to give rise to new pathological formations which take the place of entities existing earlier.

D. The process in which an autoimmune disease unfolds.",D,1_1,autoimmune disease process,http://purl.obolibrary.org/obo/OGMS_0000132,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'cancer progression stage I'?","A. A cancer progression stage characterized by abnormal cellular growth that extends well beyond normal local tissue boundaries as a contiguous mass.

B. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass and includes metastasis to other distant tissues besides lymph nodes.

C. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass.

D. A cancer progression stage characterized by abnormal cellular growth contained within normal tissue boundaries (e.g. carcinoma in situ).",C,1_1,cancer progression stage I,http://purl.obolibrary.org/obo/OGMS_0000136,7,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'cancer progression stage II'?","A. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass and includes metastasis to one or more regional draining lymph nodes.

B. A cancer progression stage characterized by abnormal cellular growth contained within normal tissue boundaries (e.g. carcinoma in situ).

C. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass and includes metastasis to other distant tissues besides lymph nodes.

D. A cancer progression stage characterized by abnormal cellular growth that extends well beyond normal local tissue boundaries as a contiguous mass.",D,1_1,cancer progression stage II,http://purl.obolibrary.org/obo/OGMS_0000137,7,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'cancer progression stage III'?","A. A cancer progression stage characterized by abnormal cellular growth that extends well beyond normal local tissue boundaries as a contiguous mass.

B. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass and includes metastasis to one or more regional draining lymph nodes.

C. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass and includes metastasis to other distant tissues besides lymph nodes.

D. A cancer progression stage characterized by abnormal cellular growth contained within normal tissue boundaries (e.g. carcinoma in situ).",B,1_1,cancer progression stage III,http://purl.obolibrary.org/obo/OGMS_0000138,7,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'cancer progression stage IV'?","A. A cancer progression stage characterized by abnormal cellular growth contained within normal tissue boundaries (e.g. carcinoma in situ).

B. A cancer progression stage characterized by abnormal cellular growth that extends well beyond normal local tissue boundaries as a contiguous mass.

C. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass and includes metastasis to other distant tissues besides lymph nodes.

D. A cancer progression stage characterized by abnormal cellular growth that extends through normal local tissue boundaries as a contiguous mass.",C,1_1,cancer progression stage IV,http://purl.obolibrary.org/obo/OGMS_0000139,7,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'infectious disease process'?","A. The process in which an autoimmune disease unfolds.

B. A pathological bodily process that occurs in the fetus during fetal development

C. The process in which an infectious disease unfolds

D. A bodily process that is clinically abnormal.",C,1_1,infectious disease process,http://purl.obolibrary.org/obo/OGMS_0000140,6,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'processual sign'?","A. A process that realizes a plan which is the concretization of a plan specification.

B. An abnormal processual entity occuring in a patient that is hypothesized to be clinically relevant.

C. A process which has as parts all the processes in which a given organism is participant.

D. A processual entity during which a patient participating in a disease course gradually returns to participating in a canonical life course.",B,1_1,processual sign,http://purl.obolibrary.org/obo/OGMS_0000141,4,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'qualitative sign'?","A. An abnormal observable quality of a part of a patient that is hypothesized to be clinically relevant.

B. b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])

C. A quality which is an spatial arrangement or distribution of a(n) independent continuant(s) across a Three Dimensional Region.

D. A (combination of) quality(ies) of an organism determined by the interaction of its genetic make-up and environment that differentiates specific instances of a species from other instances of the same species.",A,1_1,qualitative sign,http://purl.obolibrary.org/obo/OGMS_0000142,5,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'transplantation'?","A. A transplantation in which the body part is a non-fluid tissue

B. A transplantation in which the body part is a bodily fluid

C. A therapeutic procedure in which a body part is transferred into a organism

D. A therapeutic procedure that uses radiation.",C,1_1,transplantation,http://purl.obolibrary.org/obo/OGMS_0000143,8,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'solid organ transplant'?","A. A transplantation in which the body part is a bodily fluid

B. A therapeutic procedure in which a body part is transferred into a organism

C. A transplantation in which the body part is a non-fluid tissue

D. An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.",C,1_1,solid organ transplant,http://purl.obolibrary.org/obo/OGMS_0000144,9,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'transfusion'?","A. A therapeutic procedure in which a body part is transferred into a organism

B. A role borne by some material entity which can be delivered/administrated into some organism and the role is realized during a clinical treatment process aiming to treat symptoms, signs or diagnosed disease.

C. A transplantation in which the body part is a non-fluid tissue

D. A transplantation in which the body part is a bodily fluid",D,1_1,transfusion,http://purl.obolibrary.org/obo/OGMS_0000145,9,"Health & Medicine, General Medical Science Ontology"
"In the ontology of General Medical Science, which of the following definitions best describes 'tissue disorder'?","A. A disorder whose etiology involves (1) a modification to the patient's genomic DNA which leads to alterations in the normal expression pattern of the genome, but is (2) not a change in the nucleotide sequence.

B. A disorder that involves some structural damage that is immediately caused by a catastrophic external force.

C. A disorder of some macroscopic part of a tissue

D. A disorder whose etiology involves an abnormality in the nucleotide sequence of an organism's genome.",C,1_1,tissue disorder,http://purl.obolibrary.org/obo/OGMS_0000146,6,"Health & Medicine, General Medical Science Ontology"
